Time;Component ID;Description;Monitor Tag;Processed Message;Message Size;Stream ID;Category;Message Identifier
4.5003395500013825;My_Test_ECU_3;AUTH_RECEIVE_TIME_BEFORE_DECRYPTION;AUTH_RECEIVE_TIME_BEFORE_DECRYPTION;['TEST STRING B', <components.security.certification.certificates.EcuCertificate object at 0x00000208D2143550>];64;432;;16
4.5003395500013825;My_Test_ECU_3;AUTH_RECEIVE_TIME_AFTER_DECRYPTION;AUTH_RECEIVE_TIME_AFTER_DECRYPTION;['TEST STRING B', <components.security.certification.certificates.EcuCertificate object at 0x00000208D2143550>];64;432;;16
4.5005103250013825;My_Test_ECU_4;AUTH_RECEIVE_TIME_BEFORE_DECRYPTION;AUTH_RECEIVE_TIME_BEFORE_DECRYPTION;['TEST STRING B', <components.security.certification.certificates.EcuCertificate object at 0x00000208D2143550>];64;432;;16
4.5005103250013825;My_Test_ECU_4;AUTH_RECEIVE_TIME_AFTER_DECRYPTION;AUTH_RECEIVE_TIME_AFTER_DECRYPTION;['TEST STRING B', <components.security.certification.certificates.EcuCertificate object at 0x00000208D2143550>];64;432;;16
4.5005103250013825;My_Test_ECU_5;AUTH_RECEIVE_TIME_BEFORE_DECRYPTION;AUTH_RECEIVE_TIME_BEFORE_DECRYPTION;['TEST STRING B', <components.security.certification.certificates.EcuCertificate object at 0x00000208D2143550>];64;432;;16
4.5005103250013825;My_Test_ECU_5;AUTH_RECEIVE_TIME_AFTER_DECRYPTION;AUTH_RECEIVE_TIME_AFTER_DECRYPTION;['TEST STRING B', <components.security.certification.certificates.EcuCertificate object at 0x00000208D2143550>];64;432;;16
4.5005103250013825;My_Test_ECU_6;AUTH_RECEIVE_TIME_BEFORE_DECRYPTION;AUTH_RECEIVE_TIME_BEFORE_DECRYPTION;['TEST STRING B', <components.security.certification.certificates.EcuCertificate object at 0x00000208D2143550>];64;432;;16
4.5005103250013825;My_Test_ECU_6;AUTH_RECEIVE_TIME_AFTER_DECRYPTION;AUTH_RECEIVE_TIME_AFTER_DECRYPTION;['TEST STRING B', <components.security.certification.certificates.EcuCertificate object at 0x00000208D2143550>];64;432;;16
5.000000000001486;My_Test_ECU_1;AUTH_SEND_TIME_BEFORE_ENCRYPTION;AUTH_SEND_TIME_BEFORE_ENCRYPTION;TEST STRING B;50;432;;16
5.000000000001486;My_Test_ECU_1;AUTH_SEND_TIME_AFTER_ENCRYPTION;AUTH_SEND_TIME_AFTER_ENCRYPTION;TEST STRING B;50;432;;16
5.0003395500014856;My_Test_ECU_2;AUTH_RECEIVE_TIME_BEFORE_DECRYPTION;AUTH_RECEIVE_TIME_BEFORE_DECRYPTION;['TEST STRING B', <components.security.certification.certificates.EcuCertificate object at 0x00000208D2143550>];64;432;;16
5.0003395500014856;My_Test_ECU_2;AUTH_RECEIVE_TIME_AFTER_DECRYPTION;AUTH_RECEIVE_TIME_AFTER_DECRYPTION;['TEST STRING B', <components.security.certification.certificates.EcuCertificate object at 0x00000208D2143550>];64;432;;16
5.0003395500014856;My_Test_ECU_3;AUTH_RECEIVE_TIME_BEFORE_DECRYPTION;AUTH_RECEIVE_TIME_BEFORE_DECRYPTION;['TEST STRING B', <components.security.certification.certificates.EcuCertificate object at 0x00000208D2143550>];64;432;;16
5.0003395500014856;My_Test_ECU_3;AUTH_RECEIVE_TIME_AFTER_DECRYPTION;AUTH_RECEIVE_TIME_AFTER_DECRYPTION;['TEST STRING B', <components.security.certification.certificates.EcuCertificate object at 0x00000208D2143550>];64;432;;16
5.0005103250014855;My_Test_ECU_4;AUTH_RECEIVE_TIME_BEFORE_DECRYPTION;AUTH_RECEIVE_TIME_BEFORE_DECRYPTION;['TEST STRING B', <components.security.certification.certificates.EcuCertificate object at 0x00000208D2143550>];64;432;;16
5.0005103250014855;My_Test_ECU_4;AUTH_RECEIVE_TIME_AFTER_DECRYPTION;AUTH_RECEIVE_TIME_AFTER_DECRYPTION;['TEST STRING B', <components.security.certification.certificates.EcuCertificate object at 0x00000208D2143550>];64;432;;16
5.0005103250014855;My_Test_ECU_5;AUTH_RECEIVE_TIME_BEFORE_DECRYPTION;AUTH_RECEIVE_TIME_BEFORE_DECRYPTION;['TEST STRING B', <components.security.certification.certificates.EcuCertificate object at 0x00000208D2143550>];64;432;;16
5.0005103250014855;My_Test_ECU_5;AUTH_RECEIVE_TIME_AFTER_DECRYPTION;AUTH_RECEIVE_TIME_AFTER_DECRYPTION;['TEST STRING B', <components.security.certification.certificates.EcuCertificate object at 0x00000208D2143550>];64;432;;16
5.0005103250014855;My_Test_ECU_6;AUTH_RECEIVE_TIME_BEFORE_DECRYPTION;AUTH_RECEIVE_TIME_BEFORE_DECRYPTION;['TEST STRING B', <components.security.certification.certificates.EcuCertificate object at 0x00000208D2143550>];64;432;;16
5.0005103250014855;My_Test_ECU_6;AUTH_RECEIVE_TIME_AFTER_DECRYPTION;AUTH_RECEIVE_TIME_AFTER_DECRYPTION;['TEST STRING B', <components.security.certification.certificates.EcuCertificate object at 0x00000208D2143550>];64;432;;16
5.500000000001669;My_Test_ECU_1;AUTH_SEND_TIME_BEFORE_ENCRYPTION;AUTH_SEND_TIME_BEFORE_ENCRYPTION;TEST STRING B;50;432;;16
5.500000000001669;My_Test_ECU_1;AUTH_SEND_TIME_AFTER_ENCRYPTION;AUTH_SEND_TIME_AFTER_ENCRYPTION;TEST STRING B;50;432;;16
5.5003395500016685;My_Test_ECU_2;AUTH_RECEIVE_TIME_BEFORE_DECRYPTION;AUTH_RECEIVE_TIME_BEFORE_DECRYPTION;['TEST STRING B', <components.security.certification.certificates.EcuCertificate object at 0x00000208D2143550>];64;432;;16
5.5003395500016685;My_Test_ECU_2;AUTH_RECEIVE_TIME_AFTER_DECRYPTION;AUTH_RECEIVE_TIME_AFTER_DECRYPTION;['TEST STRING B', <components.security.certification.certificates.EcuCertificate object at 0x00000208D2143550>];64;432;;16
5.5003395500016685;My_Test_ECU_3;AUTH_RECEIVE_TIME_BEFORE_DECRYPTION;AUTH_RECEIVE_TIME_BEFORE_DECRYPTION;['TEST STRING B', <components.security.certification.certificates.EcuCertificate object at 0x00000208D2143550>];64;432;;16
5.5003395500016685;My_Test_ECU_3;AUTH_RECEIVE_TIME_AFTER_DECRYPTION;AUTH_RECEIVE_TIME_AFTER_DECRYPTION;['TEST STRING B', <components.security.certification.certificates.EcuCertificate object at 0x00000208D2143550>];64;432;;16
5.5005103250016685;My_Test_ECU_4;AUTH_RECEIVE_TIME_BEFORE_DECRYPTION;AUTH_RECEIVE_TIME_BEFORE_DECRYPTION;['TEST STRING B', <components.security.certification.certificates.EcuCertificate object at 0x00000208D2143550>];64;432;;16
5.5005103250016685;My_Test_ECU_4;AUTH_RECEIVE_TIME_AFTER_DECRYPTION;AUTH_RECEIVE_TIME_AFTER_DECRYPTION;['TEST STRING B', <components.security.certification.certificates.EcuCertificate object at 0x00000208D2143550>];64;432;;16
5.5005103250016685;My_Test_ECU_5;AUTH_RECEIVE_TIME_BEFORE_DECRYPTION;AUTH_RECEIVE_TIME_BEFORE_DECRYPTION;['TEST STRING B', <components.security.certification.certificates.EcuCertificate object at 0x00000208D2143550>];64;432;;16
5.5005103250016685;My_Test_ECU_5;AUTH_RECEIVE_TIME_AFTER_DECRYPTION;AUTH_RECEIVE_TIME_AFTER_DECRYPTION;['TEST STRING B', <components.security.certification.certificates.EcuCertificate object at 0x00000208D2143550>];64;432;;16
5.5005103250016685;My_Test_ECU_6;AUTH_RECEIVE_TIME_BEFORE_DECRYPTION;AUTH_RECEIVE_TIME_BEFORE_DECRYPTION;['TEST STRING B', <components.security.certification.certificates.EcuCertificate object at 0x00000208D2143550>];64;432;;16
5.5005103250016685;My_Test_ECU_6;AUTH_RECEIVE_TIME_AFTER_DECRYPTION;AUTH_RECEIVE_TIME_AFTER_DECRYPTION;['TEST STRING B', <components.security.certification.certificates.EcuCertificate object at 0x00000208D2143550>];64;432;;16
6.000000000002166;My_Test_ECU_1;AUTH_SEND_TIME_BEFORE_ENCRYPTION;AUTH_SEND_TIME_BEFORE_ENCRYPTION;TEST STRING B;50;432;;16
6.000000000002166;My_Test_ECU_1;AUTH_SEND_TIME_AFTER_ENCRYPTION;AUTH_SEND_TIME_AFTER_ENCRYPTION;TEST STRING B;50;432;;16
6.000339550002166;My_Test_ECU_2;AUTH_RECEIVE_TIME_BEFORE_DECRYPTION;AUTH_RECEIVE_TIME_BEFORE_DECRYPTION;['TEST STRING B', <components.security.certification.certificates.EcuCertificate object at 0x00000208D2143550>];64;432;;16
6.000339550002166;My_Test_ECU_2;AUTH_RECEIVE_TIME_AFTER_DECRYPTION;AUTH_RECEIVE_TIME_AFTER_DECRYPTION;['TEST STRING B', <components.security.certification.certificates.EcuCertificate object at 0x00000208D2143550>];64;432;;16
6.000339550002166;My_Test_ECU_3;AUTH_RECEIVE_TIME_BEFORE_DECRYPTION;AUTH_RECEIVE_TIME_BEFORE_DECRYPTION;['TEST STRING B', <components.security.certification.certificates.EcuCertificate object at 0x00000208D2143550>];64;432;;16
6.000339550002166;My_Test_ECU_3;AUTH_RECEIVE_TIME_AFTER_DECRYPTION;AUTH_RECEIVE_TIME_AFTER_DECRYPTION;['TEST STRING B', <components.security.certification.certificates.EcuCertificate object at 0x00000208D2143550>];64;432;;16
6.000510325002166;My_Test_ECU_4;AUTH_RECEIVE_TIME_BEFORE_DECRYPTION;AUTH_RECEIVE_TIME_BEFORE_DECRYPTION;['TEST STRING B', <components.security.certification.certificates.EcuCertificate object at 0x00000208D2143550>];64;432;;16
6.000510325002166;My_Test_ECU_4;AUTH_RECEIVE_TIME_AFTER_DECRYPTION;AUTH_RECEIVE_TIME_AFTER_DECRYPTION;['TEST STRING B', <components.security.certification.certificates.EcuCertificate object at 0x00000208D2143550>];64;432;;16
6.000510325002166;My_Test_ECU_5;AUTH_RECEIVE_TIME_BEFORE_DECRYPTION;AUTH_RECEIVE_TIME_BEFORE_DECRYPTION;['TEST STRING B', <components.security.certification.certificates.EcuCertificate object at 0x00000208D2143550>];64;432;;16
6.000510325002166;My_Test_ECU_5;AUTH_RECEIVE_TIME_AFTER_DECRYPTION;AUTH_RECEIVE_TIME_AFTER_DECRYPTION;['TEST STRING B', <components.security.certification.certificates.EcuCertificate object at 0x00000208D2143550>];64;432;;16
6.000510325002166;My_Test_ECU_6;AUTH_RECEIVE_TIME_BEFORE_DECRYPTION;AUTH_RECEIVE_TIME_BEFORE_DECRYPTION;['TEST STRING B', <components.security.certification.certificates.EcuCertificate object at 0x00000208D2143550>];64;432;;16
6.000510325002166;My_Test_ECU_6;AUTH_RECEIVE_TIME_AFTER_DECRYPTION;AUTH_RECEIVE_TIME_AFTER_DECRYPTION;['TEST STRING B', <components.security.certification.certificates.EcuCertificate object at 0x00000208D2143550>];64;432;;16
6.500000000002501;My_Test_ECU_1;AUTH_SEND_TIME_BEFORE_ENCRYPTION;AUTH_SEND_TIME_BEFORE_ENCRYPTION;TEST STRING B;50;432;;16
6.500000000002501;My_Test_ECU_1;AUTH_SEND_TIME_AFTER_ENCRYPTION;AUTH_SEND_TIME_AFTER_ENCRYPTION;TEST STRING B;50;432;;16
6.500339550002501;My_Test_ECU_2;AUTH_RECEIVE_TIME_BEFORE_DECRYPTION;AUTH_RECEIVE_TIME_BEFORE_DECRYPTION;['TEST STRING B', <components.security.certification.certificates.EcuCertificate object at 0x00000208D2143550>];64;432;;16
6.500339550002501;My_Test_ECU_2;AUTH_RECEIVE_TIME_AFTER_DECRYPTION;AUTH_RECEIVE_TIME_AFTER_DECRYPTION;['TEST STRING B', <components.security.certification.certificates.EcuCertificate object at 0x00000208D2143550>];64;432;;16
6.500339550002501;My_Test_ECU_3;AUTH_RECEIVE_TIME_BEFORE_DECRYPTION;AUTH_RECEIVE_TIME_BEFORE_DECRYPTION;['TEST STRING B', <components.security.certification.certificates.EcuCertificate object at 0x00000208D2143550>];64;432;;16
6.500339550002501;My_Test_ECU_3;AUTH_RECEIVE_TIME_AFTER_DECRYPTION;AUTH_RECEIVE_TIME_AFTER_DECRYPTION;['TEST STRING B', <components.security.certification.certificates.EcuCertificate object at 0x00000208D2143550>];64;432;;16
